aux_pair,condition,prompt,subject,distractor,subject_num,group_id,anchor_template
be_present,SS,The inspector of the office in question,inspector,office,sg,agr_0384,of_in_question
be_present,SP,The advisor of the firms in question,advisor,firms,sg,agr_0230,of_in_question
be_present,PS,The trainers of the club in question,trainers,club,pl,agr_0326,of_in_question
be_present,SS,The member of the system in question,member,system,sg,agr_0337,of_in_question
be_present,SS,The worker of the ministry in question,worker,ministry,sg,agr_0249,of_in_question
be_present,SP,The operator of the consortiums in question,operator,consortiums,sg,agr_0189,of_in_question
be_present,SS,The supervisor of the bureau in question,supervisor,bureau,sg,agr_0170,of_in_question
be_present,SP,The editor of the institutes in question,editor,institutes,sg,agr_0053,of_in_question
be_present,SP,The programmer of the platforms in question,programmer,platforms,sg,agr_0003,of_in_question
be_present,SP,The lawyer of the panels in question,lawyer,panels,sg,agr_0321,of_in_question
be_present,SP,The analyst of the platforms in question,analyst,platforms,sg,agr_0341,of_in_question
be_present,SP,The consultant of the platforms in question,consultant,platforms,sg,agr_0168,of_in_question
be_present,SP,The author of the sectors in question,author,sectors,sg,agr_0376,of_in_question
be_present,PP,The lecturers of the offices in question,lecturers,offices,pl,agr_0228,of_in_question
be_present,SP,The driver of the foundations in question,driver,foundations,sg,agr_0390,of_in_question
be_present,PP,The executives of the services in question,executives,services,pl,agr_0142,of_in_question
be_present,PP,The trainers of the foundations in question,trainers,foundations,pl,agr_0287,of_in_question
be_present,SS,The administrator of the agency in question,administrator,agency,sg,agr_0136,of_in_question
be_present,PS,The employees of the laboratory in question,employees,laboratory,pl,agr_0391,of_in_question
be_present,SS,The driver of the division in question,driver,division,sg,agr_0175,of_in_question
be_present,SP,The planner of the districts in question,planner,districts,sg,agr_0055,of_in_question
be_present,PS,The planners of the committee in question,planners,committee,pl,agr_0382,of_in_question
be_present,PS,The leaders of the school in question,leaders,school,pl,agr_0179,of_in_question
be_present,SS,The teacher of the institution in question,teacher,institution,sg,agr_0069,of_in_question
be_present,PS,The advisors of the service in question,advisors,service,pl,agr_0015,of_in_question
be_present,SS,The doctor of the board in question,doctor,board,sg,agr_0044,of_in_question
be_present,SS,The lawyer of the association in question,lawyer,association,sg,agr_0185,of_in_question
be_present,SS,The professor of the group in question,professor,group,sg,agr_0348,of_in_question
be_present,SS,The scientist of the program in question,scientist,program,sg,agr_0281,of_in_question
be_present,PS,The commissioners of the division in question,commissioners,division,pl,agr_0117,of_in_question
be_present,PP,The coordinators of the hospitals in question,coordinators,hospitals,pl,agr_0040,of_in_question
be_present,SP,The teacher of the firms in question,teacher,firms,sg,agr_0032,of_in_question
be_present,SS,The reporter of the federation in question,reporter,federation,sg,agr_0345,of_in_question
be_present,PS,The artists of the facility in question,artists,facility,pl,agr_0052,of_in_question
be_present,SP,The analyst of the enterprises in question,analyst,enterprises,sg,agr_0129,of_in_question
be_present,SP,The candidate of the networks in question,candidate,networks,sg,agr_0173,of_in_question
be_present,SP,The administrator of the foundations in question,administrator,foundations,sg,agr_0276,of_in_question
be_present,SS,The reporter of the authority in question,reporter,authority,sg,agr_0000,of_in_question
be_present,SS,The teacher of the region in question,teacher,region,sg,agr_0370,of_in_question
be_present,SP,The director of the sectors in question,director,sectors,sg,agr_0315,of_in_question
be_present,SS,The professor of the alliance in question,professor,alliance,sg,agr_0310,of_in_question
be_present,SP,The artist of the consortiums in question,artist,consortiums,sg,agr_0395,of_in_question
be_present,PP,The executives of the networks in question,executives,networks,pl,agr_0188,of_in_question
be_present,SS,The reporter of the unit in question,reporter,unit,sg,agr_0265,of_in_question
be_present,PP,The reporters of the partnerships in question,reporters,partnerships,pl,agr_0363,of_in_question
be_present,PS,The authors of the sector in question,authors,sector,pl,agr_0376,of_in_question
be_present,SS,The student of the university in question,student,university,sg,agr_0366,of_in_question
be_present,SP,The assistant of the federations in question,assistant,federations,sg,agr_0296,of_in_question
be_present,SP,The professor of the units in question,professor,units,sg,agr_0373,of_in_question
be_present,SS,The lecturer of the organization in question,lecturer,organization,sg,agr_0074,of_in_question
be_present,PP,The planners of the committees in question,planners,committees,pl,agr_0382,of_in_question
be_present,PP,The artists of the consortiums in question,artists,consortiums,pl,agr_0395,of_in_question
be_present,SS,The technician of the platform in question,technician,platform,sg,agr_0211,of_in_question
be_present,PS,The researchers of the project in question,researchers,project,pl,agr_0339,of_in_question
be_present,SS,The scientist of the authority in question,scientist,authority,sg,agr_0225,of_in_question
be_present,PS,The scientists of the school in question,scientists,school,pl,agr_0020,of_in_question
be_present,PS,The inspectors of the facility in question,inspectors,facility,pl,agr_0221,of_in_question
be_present,PP,The planners of the districts in question,planners,districts,pl,agr_0055,of_in_question
be_present,PS,The lecturers of the office in question,lecturers,office,pl,agr_0228,of_in_question
be_present,PS,The reporters of the network in question,reporters,network,pl,agr_0050,of_in_question
be_present,PS,The analysts of the project in question,analysts,project,pl,agr_0247,of_in_question
be_present,SP,The auditor of the consortiums in question,auditor,consortiums,sg,agr_0082,of_in_question
be_present,SS,The scientist of the forum in question,scientist,forum,sg,agr_0141,of_in_question
be_present,PS,The representatives of the institution in question,representatives,institution,pl,agr_0182,of_in_question
be_present,PP,The evaluators of the clubs in question,evaluators,clubs,pl,agr_0346,of_in_question
be_present,PS,The employees of the agency in question,employees,agency,pl,agr_0054,of_in_question
be_present,SS,The consultant of the authority in question,consultant,authority,sg,agr_0047,of_in_question
be_present,PS,The builders of the platform in question,builders,platform,pl,agr_0236,of_in_question
be_present,PP,The representatives of the clubs in question,representatives,clubs,pl,agr_0009,of_in_question
be_present,PS,The representatives of the university in question,representatives,university,pl,agr_0118,of_in_question
be_present,SP,The auditor of the companies in question,auditor,companies,sg,agr_0159,of_in_question
be_present,PS,The auditors of the agency in question,auditors,agency,pl,agr_0343,of_in_question
be_present,SS,The officer of the school in question,officer,school,sg,agr_0233,of_in_question
be_present,SP,The driver of the hospitals in question,driver,hospitals,sg,agr_0293,of_in_question
be_present,SP,The officer of the bureaus in question,officer,bureaus,sg,agr_0262,of_in_question
be_present,PP,The journalists of the districts in question,journalists,districts,pl,agr_0272,of_in_question
be_present,SP,The builder of the laboratories in question,builder,laboratories,sg,agr_0214,of_in_question
be_present,PS,The reporters of the college in question,reporters,college,pl,agr_0049,of_in_question
be_present,SS,The supervisor of the agency in question,supervisor,agency,sg,agr_0364,of_in_question
be_present,PS,The authors of the department in question,authors,department,pl,agr_0278,of_in_question
be_present,SP,The assistant of the institutions in question,assistant,institutions,sg,agr_0164,of_in_question
be_present,PP,The employees of the laboratories in question,employees,laboratories,pl,agr_0391,of_in_question
be_present,SP,The owner of the agencies in question,owner,agencies,sg,agr_0063,of_in_question
be_present,PP,The members of the laboratories in question,members,laboratories,pl,agr_0163,of_in_question
be_present,PP,The painters of the platforms in question,painters,platforms,pl,agr_0131,of_in_question
be_present,SS,The leader of the coalition in question,leader,coalition,sg,agr_0024,of_in_question
be_present,PS,The advisors of the council in question,advisors,council,pl,agr_0013,of_in_question
be_present,SP,The technician of the forums in question,technician,forums,sg,agr_0172,of_in_question
be_present,SP,The accountant of the coalitions in question,accountant,coalitions,sg,agr_0071,of_in_question
be_present,PS,The auditors of the branch in question,auditors,branch,pl,agr_0001,of_in_question
be_present,SP,The worker of the services in question,worker,services,sg,agr_0324,of_in_question
be_present,SS,The student of the facility in question,student,facility,sg,agr_0307,of_in_question
be_present,SP,The officer of the boards in question,officer,boards,sg,agr_0006,of_in_question
be_present,PS,The workers of the station in question,workers,station,pl,agr_0290,of_in_question
be_present,PP,The scientists of the stations in question,scientists,stations,pl,agr_0166,of_in_question
be_present,SP,The editor of the systems in question,editor,systems,sg,agr_0375,of_in_question
be_present,PS,The painters of the association in question,painters,association,pl,agr_0300,of_in_question
be_present,SP,The painter of the groups in question,painter,groups,sg,agr_0105,of_in_question
be_present,PS,The examiners of the corporation in question,examiners,corporation,pl,agr_0195,of_in_question
be_present,SS,The author of the agency in question,author,agency,sg,agr_0137,of_in_question
be_present,PP,The workers of the stations in question,workers,stations,pl,agr_0290,of_in_question
be_present,SS,The planner of the council in question,planner,council,sg,agr_0283,of_in_question
be_present,PP,The journalists of the colleges in question,journalists,colleges,pl,agr_0252,of_in_question
be_present,PS,The architects of the ministry in question,architects,ministry,pl,agr_0090,of_in_question
be_present,PP,The students of the ministries in question,students,ministries,pl,agr_0223,of_in_question
be_present,SS,The reporter of the partnership in question,reporter,partnership,sg,agr_0363,of_in_question
be_present,PP,The inspectors of the corporations in question,inspectors,corporations,pl,agr_0314,of_in_question
be_present,PP,The managers of the sectors in question,managers,sectors,pl,agr_0200,of_in_question
be_present,SP,The leader of the companies in question,leader,companies,sg,agr_0041,of_in_question
be_present,PP,The assistants of the institutions in question,assistants,institutions,pl,agr_0164,of_in_question
be_present,SP,The administrator of the agencies in question,administrator,agencies,sg,agr_0136,of_in_question
be_present,SS,The artist of the office in question,artist,office,sg,agr_0304,of_in_question
be_present,SS,The examiner of the platform in question,examiner,platform,sg,agr_0206,of_in_question
be_present,PP,The lawyers of the colleges in question,lawyers,colleges,pl,agr_0178,of_in_question
be_present,SS,The auditor of the network in question,auditor,network,sg,agr_0271,of_in_question
be_present,SP,The editor of the branches in question,editor,branches,sg,agr_0226,of_in_question
be_present,SP,The director of the networks in question,director,networks,sg,agr_0254,of_in_question
be_present,PS,The consultants of the association in question,consultants,association,pl,agr_0143,of_in_question
be_present,SS,The teacher of the firm in question,teacher,firm,sg,agr_0032,of_in_question
be_present,SP,The supervisor of the ministries in question,supervisor,ministries,sg,agr_0139,of_in_question
be_present,PP,The assistants of the federations in question,assistants,federations,pl,agr_0296,of_in_question
be_present,SP,The author of the colleges in question,author,colleges,sg,agr_0134,of_in_question
be_present,PS,The owners of the panel in question,owners,panel,pl,agr_0005,of_in_question
be_present,SS,The technician of the college in question,technician,college,sg,agr_0061,of_in_question
be_present,SP,The inspector of the districts in question,inspector,districts,sg,agr_0279,of_in_question
be_present,PP,The supervisors of the foundations in question,supervisors,foundations,pl,agr_0365,of_in_question
be_present,PS,The trainers of the district in question,trainers,district,pl,agr_0153,of_in_question
be_present,PP,The engineers of the centres in question,engineers,centres,pl,agr_0379,of_in_question
be_present,PS,The scientists of the division in question,scientists,division,pl,agr_0258,of_in_question
be_present,SS,The administrator of the foundation in question,administrator,foundation,sg,agr_0276,of_in_question
be_present,PS,The coordinators of the project in question,coordinators,project,pl,agr_0245,of_in_question
be_present,SP,The planner of the laboratories in question,planner,laboratories,sg,agr_0103,of_in_question
be_present,PS,The planners of the division in question,planners,division,pl,agr_0086,of_in_question
be_present,SS,The member of the company in question,member,company,sg,agr_0371,of_in_question
be_present,PP,The authors of the centres in question,authors,centres,pl,agr_0244,of_in_question
be_present,SS,The driver of the hospital in question,driver,hospital,sg,agr_0293,of_in_question
be_present,SS,The planner of the district in question,planner,district,sg,agr_0055,of_in_question
be_present,PS,The auditors of the firm in question,auditors,firm,pl,agr_0002,of_in_question
be_present,PS,The coordinators of the hospital in question,coordinators,hospital,pl,agr_0040,of_in_question
be_present,PS,The accountants of the panel in question,accountants,panel,pl,agr_0246,of_in_question
be_present,PP,The evaluators of the associations in question,evaluators,associations,pl,agr_0303,of_in_question
be_present,SS,The inspector of the corporation in question,inspector,corporation,sg,agr_0314,of_in_question
be_present,SP,The planner of the divisions in question,planner,divisions,sg,agr_0086,of_in_question
be_present,SS,The member of the bureau in question,member,bureau,sg,agr_0012,of_in_question
be_present,SS,The driver of the partnership in question,driver,partnership,sg,agr_0067,of_in_question
be_present,SS,The instructor of the forum in question,instructor,forum,sg,agr_0125,of_in_question
