item_id,base_item_index,template_id,verb_pair,subject_singular,subject_plural,distractor_singular,distractor_plural,condition,subject_number,distractor_number,prompt,singular_verb,plural_verb,correct_verb,wrong_verb,full_sentence_example
agr_0361,361,of_in_question,do_present,artist,artists,forum,forums,PS,plural,singular,The artists of the forum in question,does,do,do,does,The artists of the forum in question do not agree with the proposal.
agr_0361,361,of_in_question,do_present,artist,artists,forum,forums,PP,plural,plural,The artists of the forums in question,does,do,do,does,The artists of the forums in question do not agree with the proposal.
agr_0362,362,of_in_question,be_present,artist,artists,institute,institutes,SS,singular,singular,The artist of the institute in question,is,are,is,are,The artist of the institute in question is responsible for the decision.
agr_0362,362,of_in_question,be_present,artist,artists,institute,institutes,SP,singular,plural,The artist of the institutes in question,is,are,is,are,The artist of the institutes in question is responsible for the decision.
agr_0362,362,of_in_question,be_present,artist,artists,institute,institutes,PS,plural,singular,The artists of the institute in question,is,are,are,is,The artists of the institute in question are responsible for the decision.
agr_0362,362,of_in_question,be_present,artist,artists,institute,institutes,PP,plural,plural,The artists of the institutes in question,is,are,are,is,The artists of the institutes in question are responsible for the decision.
agr_0362,362,of_in_question,be_past,artist,artists,institute,institutes,SS,singular,singular,The artist of the institute in question,was,were,was,were,The artist of the institute in question was responsible for the decision.
agr_0362,362,of_in_question,be_past,artist,artists,institute,institutes,SP,singular,plural,The artist of the institutes in question,was,were,was,were,The artist of the institutes in question was responsible for the decision.
agr_0362,362,of_in_question,be_past,artist,artists,institute,institutes,PS,plural,singular,The artists of the institute in question,was,were,were,was,The artists of the institute in question were responsible for the decision.
agr_0362,362,of_in_question,be_past,artist,artists,institute,institutes,PP,plural,plural,The artists of the institutes in question,was,were,were,was,The artists of the institutes in question were responsible for the decision.
agr_0362,362,of_in_question,have_present,artist,artists,institute,institutes,SS,singular,singular,The artist of the institute in question,has,have,has,have,The artist of the institute in question has received the report.
agr_0362,362,of_in_question,have_present,artist,artists,institute,institutes,SP,singular,plural,The artist of the institutes in question,has,have,has,have,The artist of the institutes in question has received the report.
agr_0362,362,of_in_question,have_present,artist,artists,institute,institutes,PS,plural,singular,The artists of the institute in question,has,have,have,has,The artists of the institute in question have received the report.
agr_0362,362,of_in_question,have_present,artist,artists,institute,institutes,PP,plural,plural,The artists of the institutes in question,has,have,have,has,The artists of the institutes in question have received the report.
agr_0362,362,of_in_question,do_present,artist,artists,institute,institutes,SS,singular,singular,The artist of the institute in question,does,do,does,do,The artist of the institute in question does not agree with the proposal.
agr_0362,362,of_in_question,do_present,artist,artists,institute,institutes,SP,singular,plural,The artist of the institutes in question,does,do,does,do,The artist of the institutes in question does not agree with the proposal.
agr_0362,362,of_in_question,do_present,artist,artists,institute,institutes,PS,plural,singular,The artists of the institute in question,does,do,do,does,The artists of the institute in question do not agree with the proposal.
agr_0362,362,of_in_question,do_present,artist,artists,institute,institutes,PP,plural,plural,The artists of the institutes in question,does,do,do,does,The artists of the institutes in question do not agree with the proposal.
agr_0363,363,of_in_question,be_present,reporter,reporters,partnership,partnerships,SS,singular,singular,The reporter of the partnership in question,is,are,is,are,The reporter of the partnership in question is responsible for the decision.
agr_0363,363,of_in_question,be_present,reporter,reporters,partnership,partnerships,SP,singular,plural,The reporter of the partnerships in question,is,are,is,are,The reporter of the partnerships in question is responsible for the decision.
agr_0363,363,of_in_question,be_present,reporter,reporters,partnership,partnerships,PS,plural,singular,The reporters of the partnership in question,is,are,are,is,The reporters of the partnership in question are responsible for the decision.
agr_0363,363,of_in_question,be_present,reporter,reporters,partnership,partnerships,PP,plural,plural,The reporters of the partnerships in question,is,are,are,is,The reporters of the partnerships in question are responsible for the decision.
agr_0363,363,of_in_question,be_past,reporter,reporters,partnership,partnerships,SS,singular,singular,The reporter of the partnership in question,was,were,was,were,The reporter of the partnership in question was responsible for the decision.
agr_0363,363,of_in_question,be_past,reporter,reporters,partnership,partnerships,SP,singular,plural,The reporter of the partnerships in question,was,were,was,were,The reporter of the partnerships in question was responsible for the decision.
agr_0363,363,of_in_question,be_past,reporter,reporters,partnership,partnerships,PS,plural,singular,The reporters of the partnership in question,was,were,were,was,The reporters of the partnership in question were responsible for the decision.
agr_0363,363,of_in_question,be_past,reporter,reporters,partnership,partnerships,PP,plural,plural,The reporters of the partnerships in question,was,were,were,was,The reporters of the partnerships in question were responsible for the decision.
agr_0363,363,of_in_question,have_present,reporter,reporters,partnership,partnerships,SS,singular,singular,The reporter of the partnership in question,has,have,has,have,The reporter of the partnership in question has received the report.
agr_0363,363,of_in_question,have_present,reporter,reporters,partnership,partnerships,SP,singular,plural,The reporter of the partnerships in question,has,have,has,have,The reporter of the partnerships in question has received the report.
agr_0363,363,of_in_question,have_present,reporter,reporters,partnership,partnerships,PS,plural,singular,The reporters of the partnership in question,has,have,have,has,The reporters of the partnership in question have received the report.
agr_0363,363,of_in_question,have_present,reporter,reporters,partnership,partnerships,PP,plural,plural,The reporters of the partnerships in question,has,have,have,has,The reporters of the partnerships in question have received the report.
agr_0363,363,of_in_question,do_present,reporter,reporters,partnership,partnerships,SS,singular,singular,The reporter of the partnership in question,does,do,does,do,The reporter of the partnership in question does not agree with the proposal.
agr_0363,363,of_in_question,do_present,reporter,reporters,partnership,partnerships,SP,singular,plural,The reporter of the partnerships in question,does,do,does,do,The reporter of the partnerships in question does not agree with the proposal.
agr_0363,363,of_in_question,do_present,reporter,reporters,partnership,partnerships,PS,plural,singular,The reporters of the partnership in question,does,do,do,does,The reporters of the partnership in question do not agree with the proposal.
agr_0363,363,of_in_question,do_present,reporter,reporters,partnership,partnerships,PP,plural,plural,The reporters of the partnerships in question,does,do,do,does,The reporters of the partnerships in question do not agree with the proposal.
agr_0364,364,of_in_question,be_present,supervisor,supervisors,agency,agencies,SS,singular,singular,The supervisor of the agency in question,is,are,is,are,The supervisor of the agency in question is responsible for the decision.
agr_0364,364,of_in_question,be_present,supervisor,supervisors,agency,agencies,SP,singular,plural,The supervisor of the agencies in question,is,are,is,are,The supervisor of the agencies in question is responsible for the decision.
agr_0364,364,of_in_question,be_present,supervisor,supervisors,agency,agencies,PS,plural,singular,The supervisors of the agency in question,is,are,are,is,The supervisors of the agency in question are responsible for the decision.
agr_0364,364,of_in_question,be_present,supervisor,supervisors,agency,agencies,PP,plural,plural,The supervisors of the agencies in question,is,are,are,is,The supervisors of the agencies in question are responsible for the decision.
agr_0364,364,of_in_question,be_past,supervisor,supervisors,agency,agencies,SS,singular,singular,The supervisor of the agency in question,was,were,was,were,The supervisor of the agency in question was responsible for the decision.
agr_0364,364,of_in_question,be_past,supervisor,supervisors,agency,agencies,SP,singular,plural,The supervisor of the agencies in question,was,were,was,were,The supervisor of the agencies in question was responsible for the decision.
agr_0364,364,of_in_question,be_past,supervisor,supervisors,agency,agencies,PS,plural,singular,The supervisors of the agency in question,was,were,were,was,The supervisors of the agency in question were responsible for the decision.
agr_0364,364,of_in_question,be_past,supervisor,supervisors,agency,agencies,PP,plural,plural,The supervisors of the agencies in question,was,were,were,was,The supervisors of the agencies in question were responsible for the decision.
agr_0364,364,of_in_question,have_present,supervisor,supervisors,agency,agencies,SS,singular,singular,The supervisor of the agency in question,has,have,has,have,The supervisor of the agency in question has received the report.
agr_0364,364,of_in_question,have_present,supervisor,supervisors,agency,agencies,SP,singular,plural,The supervisor of the agencies in question,has,have,has,have,The supervisor of the agencies in question has received the report.
agr_0364,364,of_in_question,have_present,supervisor,supervisors,agency,agencies,PS,plural,singular,The supervisors of the agency in question,has,have,have,has,The supervisors of the agency in question have received the report.
agr_0364,364,of_in_question,have_present,supervisor,supervisors,agency,agencies,PP,plural,plural,The supervisors of the agencies in question,has,have,have,has,The supervisors of the agencies in question have received the report.
agr_0364,364,of_in_question,do_present,supervisor,supervisors,agency,agencies,SS,singular,singular,The supervisor of the agency in question,does,do,does,do,The supervisor of the agency in question does not agree with the proposal.
agr_0364,364,of_in_question,do_present,supervisor,supervisors,agency,agencies,SP,singular,plural,The supervisor of the agencies in question,does,do,does,do,The supervisor of the agencies in question does not agree with the proposal.
agr_0364,364,of_in_question,do_present,supervisor,supervisors,agency,agencies,PS,plural,singular,The supervisors of the agency in question,does,do,do,does,The supervisors of the agency in question do not agree with the proposal.
agr_0364,364,of_in_question,do_present,supervisor,supervisors,agency,agencies,PP,plural,plural,The supervisors of the agencies in question,does,do,do,does,The supervisors of the agencies in question do not agree with the proposal.
agr_0365,365,of_in_question,be_present,supervisor,supervisors,foundation,foundations,SS,singular,singular,The supervisor of the foundation in question,is,are,is,are,The supervisor of the foundation in question is responsible for the decision.
agr_0365,365,of_in_question,be_present,supervisor,supervisors,foundation,foundations,SP,singular,plural,The supervisor of the foundations in question,is,are,is,are,The supervisor of the foundations in question is responsible for the decision.
agr_0365,365,of_in_question,be_present,supervisor,supervisors,foundation,foundations,PS,plural,singular,The supervisors of the foundation in question,is,are,are,is,The supervisors of the foundation in question are responsible for the decision.
agr_0365,365,of_in_question,be_present,supervisor,supervisors,foundation,foundations,PP,plural,plural,The supervisors of the foundations in question,is,are,are,is,The supervisors of the foundations in question are responsible for the decision.
agr_0365,365,of_in_question,be_past,supervisor,supervisors,foundation,foundations,SS,singular,singular,The supervisor of the foundation in question,was,were,was,were,The supervisor of the foundation in question was responsible for the decision.
agr_0365,365,of_in_question,be_past,supervisor,supervisors,foundation,foundations,SP,singular,plural,The supervisor of the foundations in question,was,were,was,were,The supervisor of the foundations in question was responsible for the decision.
agr_0365,365,of_in_question,be_past,supervisor,supervisors,foundation,foundations,PS,plural,singular,The supervisors of the foundation in question,was,were,were,was,The supervisors of the foundation in question were responsible for the decision.
agr_0365,365,of_in_question,be_past,supervisor,supervisors,foundation,foundations,PP,plural,plural,The supervisors of the foundations in question,was,were,were,was,The supervisors of the foundations in question were responsible for the decision.
agr_0365,365,of_in_question,have_present,supervisor,supervisors,foundation,foundations,SS,singular,singular,The supervisor of the foundation in question,has,have,has,have,The supervisor of the foundation in question has received the report.
agr_0365,365,of_in_question,have_present,supervisor,supervisors,foundation,foundations,SP,singular,plural,The supervisor of the foundations in question,has,have,has,have,The supervisor of the foundations in question has received the report.
agr_0365,365,of_in_question,have_present,supervisor,supervisors,foundation,foundations,PS,plural,singular,The supervisors of the foundation in question,has,have,have,has,The supervisors of the foundation in question have received the report.
agr_0365,365,of_in_question,have_present,supervisor,supervisors,foundation,foundations,PP,plural,plural,The supervisors of the foundations in question,has,have,have,has,The supervisors of the foundations in question have received the report.
agr_0365,365,of_in_question,do_present,supervisor,supervisors,foundation,foundations,SS,singular,singular,The supervisor of the foundation in question,does,do,does,do,The supervisor of the foundation in question does not agree with the proposal.
agr_0365,365,of_in_question,do_present,supervisor,supervisors,foundation,foundations,SP,singular,plural,The supervisor of the foundations in question,does,do,does,do,The supervisor of the foundations in question does not agree with the proposal.
agr_0365,365,of_in_question,do_present,supervisor,supervisors,foundation,foundations,PS,plural,singular,The supervisors of the foundation in question,does,do,do,does,The supervisors of the foundation in question do not agree with the proposal.
agr_0365,365,of_in_question,do_present,supervisor,supervisors,foundation,foundations,PP,plural,plural,The supervisors of the foundations in question,does,do,do,does,The supervisors of the foundations in question do not agree with the proposal.
agr_0366,366,of_in_question,be_present,student,students,university,universities,SS,singular,singular,The student of the university in question,is,are,is,are,The student of the university in question is responsible for the decision.
agr_0366,366,of_in_question,be_present,student,students,university,universities,SP,singular,plural,The student of the universities in question,is,are,is,are,The student of the universities in question is responsible for the decision.
agr_0366,366,of_in_question,be_present,student,students,university,universities,PS,plural,singular,The students of the university in question,is,are,are,is,The students of the university in question are responsible for the decision.
agr_0366,366,of_in_question,be_present,student,students,university,universities,PP,plural,plural,The students of the universities in question,is,are,are,is,The students of the universities in question are responsible for the decision.
agr_0366,366,of_in_question,be_past,student,students,university,universities,SS,singular,singular,The student of the university in question,was,were,was,were,The student of the university in question was responsible for the decision.
agr_0366,366,of_in_question,be_past,student,students,university,universities,SP,singular,plural,The student of the universities in question,was,were,was,were,The student of the universities in question was responsible for the decision.
agr_0366,366,of_in_question,be_past,student,students,university,universities,PS,plural,singular,The students of the university in question,was,were,were,was,The students of the university in question were responsible for the decision.
agr_0366,366,of_in_question,be_past,student,students,university,universities,PP,plural,plural,The students of the universities in question,was,were,were,was,The students of the universities in question were responsible for the decision.
agr_0366,366,of_in_question,have_present,student,students,university,universities,SS,singular,singular,The student of the university in question,has,have,has,have,The student of the university in question has received the report.
agr_0366,366,of_in_question,have_present,student,students,university,universities,SP,singular,plural,The student of the universities in question,has,have,has,have,The student of the universities in question has received the report.
agr_0366,366,of_in_question,have_present,student,students,university,universities,PS,plural,singular,The students of the university in question,has,have,have,has,The students of the university in question have received the report.
agr_0366,366,of_in_question,have_present,student,students,university,universities,PP,plural,plural,The students of the universities in question,has,have,have,has,The students of the universities in question have received the report.
agr_0366,366,of_in_question,do_present,student,students,university,universities,SS,singular,singular,The student of the university in question,does,do,does,do,The student of the university in question does not agree with the proposal.
agr_0366,366,of_in_question,do_present,student,students,university,universities,SP,singular,plural,The student of the universities in question,does,do,does,do,The student of the universities in question does not agree with the proposal.
agr_0366,366,of_in_question,do_present,student,students,university,universities,PS,plural,singular,The students of the university in question,does,do,do,does,The students of the university in question do not agree with the proposal.
agr_0366,366,of_in_question,do_present,student,students,university,universities,PP,plural,plural,The students of the universities in question,does,do,do,does,The students of the universities in question do not agree with the proposal.
agr_0367,367,of_in_question,be_present,accountant,accountants,association,associations,SS,singular,singular,The accountant of the association in question,is,are,is,are,The accountant of the association in question is responsible for the decision.
agr_0367,367,of_in_question,be_present,accountant,accountants,association,associations,SP,singular,plural,The accountant of the associations in question,is,are,is,are,The accountant of the associations in question is responsible for the decision.
agr_0367,367,of_in_question,be_present,accountant,accountants,association,associations,PS,plural,singular,The accountants of the association in question,is,are,are,is,The accountants of the association in question are responsible for the decision.
agr_0367,367,of_in_question,be_present,accountant,accountants,association,associations,PP,plural,plural,The accountants of the associations in question,is,are,are,is,The accountants of the associations in question are responsible for the decision.
agr_0367,367,of_in_question,be_past,accountant,accountants,association,associations,SS,singular,singular,The accountant of the association in question,was,were,was,were,The accountant of the association in question was responsible for the decision.
agr_0367,367,of_in_question,be_past,accountant,accountants,association,associations,SP,singular,plural,The accountant of the associations in question,was,were,was,were,The accountant of the associations in question was responsible for the decision.
agr_0367,367,of_in_question,be_past,accountant,accountants,association,associations,PS,plural,singular,The accountants of the association in question,was,were,were,was,The accountants of the association in question were responsible for the decision.
agr_0367,367,of_in_question,be_past,accountant,accountants,association,associations,PP,plural,plural,The accountants of the associations in question,was,were,were,was,The accountants of the associations in question were responsible for the decision.
agr_0367,367,of_in_question,have_present,accountant,accountants,association,associations,SS,singular,singular,The accountant of the association in question,has,have,has,have,The accountant of the association in question has received the report.
agr_0367,367,of_in_question,have_present,accountant,accountants,association,associations,SP,singular,plural,The accountant of the associations in question,has,have,has,have,The accountant of the associations in question has received the report.
agr_0367,367,of_in_question,have_present,accountant,accountants,association,associations,PS,plural,singular,The accountants of the association in question,has,have,have,has,The accountants of the association in question have received the report.
agr_0367,367,of_in_question,have_present,accountant,accountants,association,associations,PP,plural,plural,The accountants of the associations in question,has,have,have,has,The accountants of the associations in question have received the report.
agr_0367,367,of_in_question,do_present,accountant,accountants,association,associations,SS,singular,singular,The accountant of the association in question,does,do,does,do,The accountant of the association in question does not agree with the proposal.
agr_0367,367,of_in_question,do_present,accountant,accountants,association,associations,SP,singular,plural,The accountant of the associations in question,does,do,does,do,The accountant of the associations in question does not agree with the proposal.
agr_0367,367,of_in_question,do_present,accountant,accountants,association,associations,PS,plural,singular,The accountants of the association in question,does,do,do,does,The accountants of the association in question do not agree with the proposal.
agr_0367,367,of_in_question,do_present,accountant,accountants,association,associations,PP,plural,plural,The accountants of the associations in question,does,do,do,does,The accountants of the associations in question do not agree with the proposal.
agr_0368,368,of_in_question,be_present,researcher,researchers,ministry,ministries,SS,singular,singular,The researcher of the ministry in question,is,are,is,are,The researcher of the ministry in question is responsible for the decision.
agr_0368,368,of_in_question,be_present,researcher,researchers,ministry,ministries,SP,singular,plural,The researcher of the ministries in question,is,are,is,are,The researcher of the ministries in question is responsible for the decision.
agr_0368,368,of_in_question,be_present,researcher,researchers,ministry,ministries,PS,plural,singular,The researchers of the ministry in question,is,are,are,is,The researchers of the ministry in question are responsible for the decision.
agr_0368,368,of_in_question,be_present,researcher,researchers,ministry,ministries,PP,plural,plural,The researchers of the ministries in question,is,are,are,is,The researchers of the ministries in question are responsible for the decision.
agr_0368,368,of_in_question,be_past,researcher,researchers,ministry,ministries,SS,singular,singular,The researcher of the ministry in question,was,were,was,were,The researcher of the ministry in question was responsible for the decision.
agr_0368,368,of_in_question,be_past,researcher,researchers,ministry,ministries,SP,singular,plural,The researcher of the ministries in question,was,were,was,were,The researcher of the ministries in question was responsible for the decision.
agr_0368,368,of_in_question,be_past,researcher,researchers,ministry,ministries,PS,plural,singular,The researchers of the ministry in question,was,were,were,was,The researchers of the ministry in question were responsible for the decision.
agr_0368,368,of_in_question,be_past,researcher,researchers,ministry,ministries,PP,plural,plural,The researchers of the ministries in question,was,were,were,was,The researchers of the ministries in question were responsible for the decision.
agr_0368,368,of_in_question,have_present,researcher,researchers,ministry,ministries,SS,singular,singular,The researcher of the ministry in question,has,have,has,have,The researcher of the ministry in question has received the report.
agr_0368,368,of_in_question,have_present,researcher,researchers,ministry,ministries,SP,singular,plural,The researcher of the ministries in question,has,have,has,have,The researcher of the ministries in question has received the report.
agr_0368,368,of_in_question,have_present,researcher,researchers,ministry,ministries,PS,plural,singular,The researchers of the ministry in question,has,have,have,has,The researchers of the ministry in question have received the report.
agr_0368,368,of_in_question,have_present,researcher,researchers,ministry,ministries,PP,plural,plural,The researchers of the ministries in question,has,have,have,has,The researchers of the ministries in question have received the report.
agr_0368,368,of_in_question,do_present,researcher,researchers,ministry,ministries,SS,singular,singular,The researcher of the ministry in question,does,do,does,do,The researcher of the ministry in question does not agree with the proposal.
agr_0368,368,of_in_question,do_present,researcher,researchers,ministry,ministries,SP,singular,plural,The researcher of the ministries in question,does,do,does,do,The researcher of the ministries in question does not agree with the proposal.
agr_0368,368,of_in_question,do_present,researcher,researchers,ministry,ministries,PS,plural,singular,The researchers of the ministry in question,does,do,do,does,The researchers of the ministry in question do not agree with the proposal.
agr_0368,368,of_in_question,do_present,researcher,researchers,ministry,ministries,PP,plural,plural,The researchers of the ministries in question,does,do,do,does,The researchers of the ministries in question do not agree with the proposal.
agr_0369,369,of_in_question,be_present,student,students,federation,federations,SS,singular,singular,The student of the federation in question,is,are,is,are,The student of the federation in question is responsible for the decision.
agr_0369,369,of_in_question,be_present,student,students,federation,federations,SP,singular,plural,The student of the federations in question,is,are,is,are,The student of the federations in question is responsible for the decision.
agr_0369,369,of_in_question,be_present,student,students,federation,federations,PS,plural,singular,The students of the federation in question,is,are,are,is,The students of the federation in question are responsible for the decision.
agr_0369,369,of_in_question,be_present,student,students,federation,federations,PP,plural,plural,The students of the federations in question,is,are,are,is,The students of the federations in question are responsible for the decision.
agr_0369,369,of_in_question,be_past,student,students,federation,federations,SS,singular,singular,The student of the federation in question,was,were,was,were,The student of the federation in question was responsible for the decision.
agr_0369,369,of_in_question,be_past,student,students,federation,federations,SP,singular,plural,The student of the federations in question,was,were,was,were,The student of the federations in question was responsible for the decision.
agr_0369,369,of_in_question,be_past,student,students,federation,federations,PS,plural,singular,The students of the federation in question,was,were,were,was,The students of the federation in question were responsible for the decision.
agr_0369,369,of_in_question,be_past,student,students,federation,federations,PP,plural,plural,The students of the federations in question,was,were,were,was,The students of the federations in question were responsible for the decision.
agr_0369,369,of_in_question,have_present,student,students,federation,federations,SS,singular,singular,The student of the federation in question,has,have,has,have,The student of the federation in question has received the report.
agr_0369,369,of_in_question,have_present,student,students,federation,federations,SP,singular,plural,The student of the federations in question,has,have,has,have,The student of the federations in question has received the report.
agr_0369,369,of_in_question,have_present,student,students,federation,federations,PS,plural,singular,The students of the federation in question,has,have,have,has,The students of the federation in question have received the report.
agr_0369,369,of_in_question,have_present,student,students,federation,federations,PP,plural,plural,The students of the federations in question,has,have,have,has,The students of the federations in question have received the report.
agr_0369,369,of_in_question,do_present,student,students,federation,federations,SS,singular,singular,The student of the federation in question,does,do,does,do,The student of the federation in question does not agree with the proposal.
agr_0369,369,of_in_question,do_present,student,students,federation,federations,SP,singular,plural,The student of the federations in question,does,do,does,do,The student of the federations in question does not agree with the proposal.
agr_0369,369,of_in_question,do_present,student,students,federation,federations,PS,plural,singular,The students of the federation in question,does,do,do,does,The students of the federation in question do not agree with the proposal.
agr_0369,369,of_in_question,do_present,student,students,federation,federations,PP,plural,plural,The students of the federations in question,does,do,do,does,The students of the federations in question do not agree with the proposal.
agr_0370,370,of_in_question,be_present,teacher,teachers,region,regions,SS,singular,singular,The teacher of the region in question,is,are,is,are,The teacher of the region in question is responsible for the decision.
agr_0370,370,of_in_question,be_present,teacher,teachers,region,regions,SP,singular,plural,The teacher of the regions in question,is,are,is,are,The teacher of the regions in question is responsible for the decision.
agr_0370,370,of_in_question,be_present,teacher,teachers,region,regions,PS,plural,singular,The teachers of the region in question,is,are,are,is,The teachers of the region in question are responsible for the decision.
agr_0370,370,of_in_question,be_present,teacher,teachers,region,regions,PP,plural,plural,The teachers of the regions in question,is,are,are,is,The teachers of the regions in question are responsible for the decision.
agr_0370,370,of_in_question,be_past,teacher,teachers,region,regions,SS,singular,singular,The teacher of the region in question,was,were,was,were,The teacher of the region in question was responsible for the decision.
agr_0370,370,of_in_question,be_past,teacher,teachers,region,regions,SP,singular,plural,The teacher of the regions in question,was,were,was,were,The teacher of the regions in question was responsible for the decision.
agr_0370,370,of_in_question,be_past,teacher,teachers,region,regions,PS,plural,singular,The teachers of the region in question,was,were,were,was,The teachers of the region in question were responsible for the decision.
agr_0370,370,of_in_question,be_past,teacher,teachers,region,regions,PP,plural,plural,The teachers of the regions in question,was,were,were,was,The teachers of the regions in question were responsible for the decision.
agr_0370,370,of_in_question,have_present,teacher,teachers,region,regions,SS,singular,singular,The teacher of the region in question,has,have,has,have,The teacher of the region in question has received the report.
agr_0370,370,of_in_question,have_present,teacher,teachers,region,regions,SP,singular,plural,The teacher of the regions in question,has,have,has,have,The teacher of the regions in question has received the report.
agr_0370,370,of_in_question,have_present,teacher,teachers,region,regions,PS,plural,singular,The teachers of the region in question,has,have,have,has,The teachers of the region in question have received the report.
agr_0370,370,of_in_question,have_present,teacher,teachers,region,regions,PP,plural,plural,The teachers of the regions in question,has,have,have,has,The teachers of the regions in question have received the report.
agr_0370,370,of_in_question,do_present,teacher,teachers,region,regions,SS,singular,singular,The teacher of the region in question,does,do,does,do,The teacher of the region in question does not agree with the proposal.
agr_0370,370,of_in_question,do_present,teacher,teachers,region,regions,SP,singular,plural,The teacher of the regions in question,does,do,does,do,The teacher of the regions in question does not agree with the proposal.
agr_0370,370,of_in_question,do_present,teacher,teachers,region,regions,PS,plural,singular,The teachers of the region in question,does,do,do,does,The teachers of the region in question do not agree with the proposal.
agr_0370,370,of_in_question,do_present,teacher,teachers,region,regions,PP,plural,plural,The teachers of the regions in question,does,do,do,does,The teachers of the regions in question do not agree with the proposal.
agr_0371,371,of_in_question,be_present,member,members,company,companies,SS,singular,singular,The member of the company in question,is,are,is,are,The member of the company in question is responsible for the decision.
agr_0371,371,of_in_question,be_present,member,members,company,companies,SP,singular,plural,The member of the companies in question,is,are,is,are,The member of the companies in question is responsible for the decision.
agr_0371,371,of_in_question,be_present,member,members,company,companies,PS,plural,singular,The members of the company in question,is,are,are,is,The members of the company in question are responsible for the decision.
agr_0371,371,of_in_question,be_present,member,members,company,companies,PP,plural,plural,The members of the companies in question,is,are,are,is,The members of the companies in question are responsible for the decision.
agr_0371,371,of_in_question,be_past,member,members,company,companies,SS,singular,singular,The member of the company in question,was,were,was,were,The member of the company in question was responsible for the decision.
agr_0371,371,of_in_question,be_past,member,members,company,companies,SP,singular,plural,The member of the companies in question,was,were,was,were,The member of the companies in question was responsible for the decision.
agr_0371,371,of_in_question,be_past,member,members,company,companies,PS,plural,singular,The members of the company in question,was,were,were,was,The members of the company in question were responsible for the decision.
agr_0371,371,of_in_question,be_past,member,members,company,companies,PP,plural,plural,The members of the companies in question,was,were,were,was,The members of the companies in question were responsible for the decision.
agr_0371,371,of_in_question,have_present,member,members,company,companies,SS,singular,singular,The member of the company in question,has,have,has,have,The member of the company in question has received the report.
agr_0371,371,of_in_question,have_present,member,members,company,companies,SP,singular,plural,The member of the companies in question,has,have,has,have,The member of the companies in question has received the report.
agr_0371,371,of_in_question,have_present,member,members,company,companies,PS,plural,singular,The members of the company in question,has,have,have,has,The members of the company in question have received the report.
agr_0371,371,of_in_question,have_present,member,members,company,companies,PP,plural,plural,The members of the companies in question,has,have,have,has,The members of the companies in question have received the report.
agr_0371,371,of_in_question,do_present,member,members,company,companies,SS,singular,singular,The member of the company in question,does,do,does,do,The member of the company in question does not agree with the proposal.
agr_0371,371,of_in_question,do_present,member,members,company,companies,SP,singular,plural,The member of the companies in question,does,do,does,do,The member of the companies in question does not agree with the proposal.
agr_0371,371,of_in_question,do_present,member,members,company,companies,PS,plural,singular,The members of the company in question,does,do,do,does,The members of the company in question do not agree with the proposal.
agr_0371,371,of_in_question,do_present,member,members,company,companies,PP,plural,plural,The members of the companies in question,does,do,do,does,The members of the companies in question do not agree with the proposal.
agr_0372,372,of_in_question,be_present,director,directors,centre,centres,SS,singular,singular,The director of the centre in question,is,are,is,are,The director of the centre in question is responsible for the decision.
agr_0372,372,of_in_question,be_present,director,directors,centre,centres,SP,singular,plural,The director of the centres in question,is,are,is,are,The director of the centres in question is responsible for the decision.
agr_0372,372,of_in_question,be_present,director,directors,centre,centres,PS,plural,singular,The directors of the centre in question,is,are,are,is,The directors of the centre in question are responsible for the decision.
agr_0372,372,of_in_question,be_present,director,directors,centre,centres,PP,plural,plural,The directors of the centres in question,is,are,are,is,The directors of the centres in question are responsible for the decision.
agr_0372,372,of_in_question,be_past,director,directors,centre,centres,SS,singular,singular,The director of the centre in question,was,were,was,were,The director of the centre in question was responsible for the decision.
agr_0372,372,of_in_question,be_past,director,directors,centre,centres,SP,singular,plural,The director of the centres in question,was,were,was,were,The director of the centres in question was responsible for the decision.
agr_0372,372,of_in_question,be_past,director,directors,centre,centres,PS,plural,singular,The directors of the centre in question,was,were,were,was,The directors of the centre in question were responsible for the decision.
agr_0372,372,of_in_question,be_past,director,directors,centre,centres,PP,plural,plural,The directors of the centres in question,was,were,were,was,The directors of the centres in question were responsible for the decision.
agr_0372,372,of_in_question,have_present,director,directors,centre,centres,SS,singular,singular,The director of the centre in question,has,have,has,have,The director of the centre in question has received the report.
agr_0372,372,of_in_question,have_present,director,directors,centre,centres,SP,singular,plural,The director of the centres in question,has,have,has,have,The director of the centres in question has received the report.
agr_0372,372,of_in_question,have_present,director,directors,centre,centres,PS,plural,singular,The directors of the centre in question,has,have,have,has,The directors of the centre in question have received the report.
agr_0372,372,of_in_question,have_present,director,directors,centre,centres,PP,plural,plural,The directors of the centres in question,has,have,have,has,The directors of the centres in question have received the report.
agr_0372,372,of_in_question,do_present,director,directors,centre,centres,SS,singular,singular,The director of the centre in question,does,do,does,do,The director of the centre in question does not agree with the proposal.
agr_0372,372,of_in_question,do_present,director,directors,centre,centres,SP,singular,plural,The director of the centres in question,does,do,does,do,The director of the centres in question does not agree with the proposal.
agr_0372,372,of_in_question,do_present,director,directors,centre,centres,PS,plural,singular,The directors of the centre in question,does,do,do,does,The directors of the centre in question do not agree with the proposal.
agr_0372,372,of_in_question,do_present,director,directors,centre,centres,PP,plural,plural,The directors of the centres in question,does,do,do,does,The directors of the centres in question do not agree with the proposal.
